1539,1544
533,1544
5248,1544
2412,1543
7890,1543
7419,1543
670,1543
5727,1543
1413,1543
4514,1543
4462,1543
1622,1543
4198,1543
2013,1542
5624,1542
7840,1542
867,1542
4930,1542
3258,1542
6144,1542
3303,1542
5496,1542
5110,1542
5010,1542
6072,1542
2846,1542
2915,1541
4050,1541
4984,1541
7118,1541
6161,1541
7154,1541
4575,1541
6615,1541
4285,1541
4160,1541
4593,1540
4055,1540
6806,1540
6616,1540
6172,1540
6829,1540
4508,1539
4692,1539
4992,1539
7296,1539
6736,1539
6032,1539
1322,1539
3245,1539
4083,1539
696,1539
253,1539
34,1539
6022,1539
7433,1538
5651,1538
4135,1538
6401,1538
6073,1538
4571,1538
6317,1538
3988,1538
5550,1538
3083,1538
5672,1538
3408,1538
7190,1538
4336,1537
5834,1537
5278,1537
6217,1537
6584,1537
4175,1537
4176,1537
5822,1537
3242,1537
7177,1537
6814,1537
3201,1537
1258,1537
5724,1537
4482,1537
3492,1537
7790,1537
6065,1537
2458,1536
4296,1536
423,1536
6358,1536
6027,1536
7770,1536
4982,1536
5426,1536
2064,1536
810,1536
1288,1536
4579,1536
7657,1535
4356,1535
1997,1535
422,1535
4467,1535
6696,1535
5926,1535
7877,1535
1517,1535
2429,1535
4021,1535
5903,1535
7475,1535
2512,1534
213,1534
4182,1534
5022,1534
4827,1534
5660,1534
4947,1534
7501,1534
7067,1534
3939,1534
6691,1534
3958,1534
5555,1534
6321,1533
7200,1533
4904,1533
6823,1533
6391,1533
6153,1533
5038,1533
6348,1533
1280,1533
5215,1533
662,1533
3488,1532
2574,1532
2620,1532
5840,1532
4637,1532
94,1532
2080,1532
7502,1532
6591,1532
677,1532
3397,1532
7197,1532
1891,1532
6060,1532
830,1532
2333,1532
3147,1532
7845,1531
4573,1531
7191,1531
1056,1531
5126,1531
3137,1531
5242,1531
4501,1531
1051,1531
4646,1531
240,1531
6500,1531
555,1531
1940,1531
3844,1531
4504,1530
6565,1530
3065,1530
5696,1530
6588,1530
7042,1530
6805,1530
5878,1530
5683,1530
6573,1530
6016,1529
5229,1529
5872,1529
6357,1529
3954,1529
2853,1529
5119,1529
3405,1529
931,1529
6112,1529
2097,1529
5176,1529
97,1529
3834,1529
5109,1529
7121,1529
6911,1528
8175,1528
4988,1528
3941,1528
6570,1528
3748,1528
6871,1528
968,1528
1553,1528
292,1528
7521,1528
4749,1528
2657,1528
4929,1528
3721,1528
7724,1528
6434,1528
6036,1528
5667,1527
1793,1527
7079,1527
1665,1527
1329,1527
204,1527
2445,1527
686,1527
6974,1527
4308,1527
5715,1527
5912,1527
4145,1527
5556,1527
7072,1527
5459,1526
7251,1526
4169,1526
3100,1526
5279,1526
201,1526
5638,1526
5314,1526
6093,1526
7480,1526
2265,1526
1792,1526
4355,1526
6963,1526
3480,1526
6877,1526
283,1526
5261,1526
6544,1526
3179,1526
4987,1526
753,1526
4932,1526
4373,1526
5234,1526
5285,1526
854,1526
5422,1526
4226,1526
7663,1525
3510,1525
4618,1525
1450,1525
7188,1525
6415,1525
7239,1525
5293,1525
5069,1525
5203,1525
3330,1525
6350,1525
5805,1525
5059,1525
4075,1525
6083,1525
3815,1525
1569,1525
5853,1524
5937,1524
7656,1524
2890,1524
871,1524
7598,1524
4468,1524
1763,1524
6556,1524
5142,1524
5830,1524
5518,1524
353,1524
3658,1524
611,1524
3484,1524
3239,1524
6098,1524
4645,1524
4255,1524
4509,1524
1076,1523
6567,1523
4068,1523
568,1523
6574,1523
2472,1523
1557,1523
2016,1523
3038,1523
5747,1523
2579,1523
858,1523
5483,1523
457,1523
2444,1523
7414,1523
6461,1523
7244,1523
7237,1523
5408,1523
7830,1522
7762,1522
2225,1522
4506,1522
5962,1522
7713,1522
207,1522
6695,1522
1529,1522
31,1522
1289,1522
4590,1522
5975,1522
288,1522
8081,1522
6343,1522
1942,1522
3593,1522
4796,1522
2906,1522
1745,1522
4320,1522
5590,1521
5752,1521
1014,1521
5090,1521
815,1521
395,1521
7315,1521
6366,1521
6964,1521
5115,1521
2489,1521
5948,1521
6704,1521
5524,1521
7664,1520
5132,1520
5052,1520
8342,1520
7760,1520
3966,1520
3880,1520
1758,1520
4097,1520
4173,1520
5658,1520
2457,1520
4619,1520
1334,1520
2926,1520
2984,1520
6421,1520
3786,1519
5419,1519
852,1519
5576,1519
1943,1519
6043,1519
4537,1519
6878,1519
299,1519
4014,1519
5970,1519
706,1519
3158,1519
5227,1519
1228,1519
6566,1519
2815,1519
1432,1519
2090,1519
2903,1519
3482,1519
296,1519
2626,1519
5531,1519
2605,1519
2169,1518
3568,1518
3160,1518
23,1518
6496,1518
2197,1518
3266,1518
4123,1518
2405,1518
5702,1518
5997,1518
4925,1518
6988,1518
6171,1518
6869,1518
5842,1518
7651,1518
3267,1518
5410,1518
117,1517
2039,1517
4935,1517
1075,1517
3680,1517
2640,1517
4998,1517
2395,1517
4768,1517
3007,1517
2988,1517
3157,1517
1254,1517
6731,1517
171,1517
3581,1517
6364,1516
5756,1516
2935,1516
6091,1516
5809,1516
4376,1516
3556,1516
5934,1516
6958,1516
4230,1516
7111,1516
4775,1516
3240,1516
5829,1515
3865,1515
4174,1515
2449,1515
3299,1515
540,1515
3234,1515
3366,1515
7214,1515
2501,1515
4286,1515
6101,1515
2374,1515
4080,1515
4180,1515
8400,1515
5632,1515
4859,1515
280,1514
6451,1514
3035,1514
7438,1514
6013,1514
5806,1514
3216,1514
7022,1514
5161,1514
5549,1514
972,1514
6943,1514
6078,1514
6741,1514
2183,1514
4940,1514
4829,1514
1561,1514
3193,1514
4104,1514
7605,1513
4936,1513
246,1513
5504,1513
6996,1513
3506,1513
5099,1513
2543,1513
3247,1513
4403,1513
1296,1513
1647,1513
3936,1513
4337,1513
514,1513
2079,1513
1965,1513
79,1513
3359,1512
5993,1512
2876,1512
7509,1512
3458,1512
7086,1512
8122,1512
2550,1512
4715,1512
6909,1512
6948,1512
6992,1512
5763,1512
4473,1511
2813,1511
3187,1511
580,1511
1351,1511
7822,1511
7458,1511
6066,1511
6855,1511
2869,1511
6956,1511
2583,1511
2662,1511
1775,1511
6896,1511
4924,1511
2526,1511
7198,1511
3812,1510
6702,1510
4505,1510
6049,1510
6359,1510
1319,1510
6079,1510
4013,1510
4219,1510
7908,1510
6094,1510
695,1510
6420,1510
691,1510
5957,1510
4243,1510
5276,1510
5016,1510
3389,1510
3881,1510
8114,1509
3570,1509
5949,1509
3501,1509
2585,1509
7271,1509
4582,1509
1831,1509
6237,1509
3257,1509
3743,1509
6646,1509
5125,1509
7461,1509
2554,1509
3145,1509
3361,1509
5653,1508
7267,1508
6905,1508
8380,1508
4531,1508
5894,1508
7886,1508
4682,1508
7667,1508
1785,1508
3953,1508
6106,1508
6513,1508
5089,1508
6315,1508
1522,1508
5716,1508
2198,1508
6925,1508
2367,1508
5464,1508
4240,1508
2141,1508
4121,1508
5826,1508
5688,1508
5002,1508
2531,1507
7209,1507
6893,1507
2977,1507
6029,1507
3329,1507
6682,1507
6843,1507
4851,1507
2181,1507
6369,1506
2035,1506
7712,1506
7858,1506
279,1506
5865,1506
3034,1506
5816,1506
1908,1506
2560,1506
2342,1506
7085,1506
3863,1506
7514,1506
7741,1506
4783,1505
4206,1505
100,1505
4585,1505
5887,1505
4269,1505
771,1505
6866,1505
3681,1505
7109,1505
5527,1505
5295,1505
6026,1505
7312,1505
313,1505
3418,1504
6346,1504
7445,1504
8084,1504
6808,1504
648,1504
1374,1504
3965,1504
2905,1504
3008,1504
1915,1504
4470,1504
6503,1504
6620,1504
5194,1504
8094,1504
1458,1504
7757,1504
7785,1504
1828,1504
7192,1504
5900,1503
3719,1503
2972,1503
7464,1503
4459,1503
4580,1503
6017,1503
6985,1503
6122,1503
1818,1503
2022,1503
2673,1503
6841,1503
4744,1503
8002,1503
1757,1503
6442,1503
7725,1503
6639,1503
2437,1503
4192,1502
5198,1502
6170,1502
6064,1502
4972,1502
3319,1502
5437,1502
2530,1502
5439,1502
7130,1502
5486,1502
159,1502
3753,1502
581,1502
3691,1502
7602,1502
199,1501
5235,1501
4118,1501
3328,1501
7208,1501
1967,1501
3200,1501
4845,1501
3692,1501
835,1501
5607,1501
7222,1501
3991,1501
5150,1501
4471,1501
3773,1501
7413,1501
781,1501
7431,1501
6744,1501
247,1501
6630,1501
5762,1501
2613,1501
7213,1501
8193,1501
6722,1501
2095,1501
6397,1501
6483,1501
6538,1501
3243,1501
5965,1501
8072,1501
945,1501
4181,1501
8041,1501
5659,1500
4669,1500
6323,1500
1884,1500
4958,1500
5730,1500
601,1500
703,1500
4741,1500
714,1500
7817,1500
4784,1500
5171,1500
6345,1500
1985,1500
8055,1500
7195,1500
5613,1500
5514,1500
1660,1500
6725,1500
4663,1500
4595,1500
7816,1500
2643,1500
8188,1499
8385,1499
3951,1499
3633,1499
1502,1499
2503,1499
1512,1499
2854,1499
3889,1499
1248,1499
5491,1499
3577,1499
28,1499
7616,1498
5282,1498
5317,1498
7913,1498
2010,1498
6875,1498
6740,1498
7658,1498
101,1498
7587,1498
3205,1498
5145,1498
2373,1498
5133,1498
4466,1498
3848,1498
7851,1498
3799,1498
6070,1498
7476,1498
6188,1498
7869,1498
7166,1498
7053,1497
3138,1497
1108,1497
2165,1497
3950,1497
2587,1497
6404,1497
7796,1497
7152,1497
7758,1497
7911,1497
7539,1497
5078,1497
5746,1497
3693,1497
6910,1497
3544,1497
8425,1496
6738,1496
5136,1496
4968,1496
2495,1496
6139,1496
4970,1496
6935,1496
6694,1496
7165,1496
4567,1496
7675,1496
2487,1496
6000,1495
5854,1495
7787,1495
7425,1495
7064,1495
7883,1495
3627,1495
7416,1495
6155,1495
7254,1495
6631,1495
3182,1495
7144,1495
6085,1495
2264,1495
3410,1495
8373,1495
4418,1495
2518,1495
4683,1495
6506,1495
5498,1495
538,1495
3379,1495
7157,1495
5510,1494
1350,1494
8177,1494
4290,1494
6425,1494
5247,1494
8242,1494
7723,1494
6327,1494
7418,1494
7530,1494
4156,1494
5232,1494
6367,1494
5402,1494
5263,1494
5874,1494
1786,1494
5559,1494
5902,1494
3381,1494
7627,1494
3289,1494
7088,1494
4314,1493
3096,1493
3122,1493
6860,1493
4748,1493
7202,1493
6527,1493
1750,1493
2187,1493
5781,1493
6822,1493
7523,1493
5274,1493
955,1493
1165,1493
5915,1493
5919,1493
5265,1493
1584,1493
7196,1493
155,1493
6071,1493
5461,1493
6934,1493
3946,1492
2135,1492
2591,1492
4246,1492
3024,1492
5538,1492
6517,1492
4854,1492
4091,1492
3507,1492
6194,1492
4536,1492
3011,1491
6962,1491
7500,1491
2143,1491
6914,1491
3340,1491
5316,1491
7794,1491
7797,1491
7327,1491
2704,1491
4584,1491
2805,1491
1038,1491
7714,1491
6628,1491
6580,1491
6690,1491
2604,1491
7292,1491
7170,1491
5599,1491
4516,1491
8314,1491
6519,1490
7447,1490
5438,1490
3341,1490
3740,1490
7619,1490
7694,1490
7256,1490
1482,1490
6228,1490
4641,1490
6530,1490
2927,1490
7638,1490
2632,1490
4110,1489
801,1489
6230,1489
3796,1489
5982,1489
2789,1489
4306,1489
7446,1489
1791,1489
5123,1489
7117,1489
7525,1489
6190,1489
3759,1489
5134,1489
743,1489
751,1489
1294,1489
7662,1489
2973,1489
5031,1489
7540,1489
7167,1489
7722,1489
3131,1489
3390,1489
6481,1489
5710,1489
6957,1489
7721,1489
6326,1489
6595,1488
7823,1488
5685,1488
7504,1488
7444,1488
6844,1488
2978,1488
3739,1488
5810,1488
4815,1488
7554,1488
6305,1488
7846,1488
7544,1488
7807,1488
6419,1488
7677,1488
7400,1488
6901,1488
8312,1487
7603,1487
2204,1487
2473,1487
3606,1487
7634,1487
3058,1487
1422,1487
7645,1487
4572,1487
2345,1487
6746,1487
7791,1487
451,1487
4821,1487
2856,1487
3049,1487
6929,1487
2177,1486
4661,1486
7164,1486
4284,1486
8363,1486
6331,1486
7795,1486
5991,1486
6341,1486
6175,1486
7107,1486
7593,1486
1675,1486
8393,1486
7695,1486
6897,1486
5783,1486
5679,1486
6168,1486
7574,1486
1580,1486
6132,1486
841,1486
1359,1486
2603,1486
5695,1486
7767,1485
7483,1485
3619,1485
4598,1485
7427,1485
4919,1485
5082,1485
6621,1485
4973,1485
7789,1485
2656,1485
8223,1485
8367,1485
1027,1485
6854,1485
5474,1485
116,1485
4711,1485
128,1485
5608,1485
7308,1484
5480,1484
7051,1484
7247,1484
7038,1484
816,1484
5440,1484
3352,1484
5943,1484
5593,1484
6489,1484
6597,1484
3822,1484
5726,1483
2944,1483
2861,1483
7527,1483
7905,1483
7526,1483
2423,1483
3294,1483
3212,1483
7147,1483
6657,1483
8080,1483
8382,1483
3288,1483
7463,1483
7872,1483
5960,1483
2795,1483
5523,1483
7068,1483
5841,1483
6102,1483
2344,1483
5243,1483
2190,1483
3173,1482
3151,1482
7470,1482
3545,1482
6455,1482
6656,1482
7692,1482
3298,1482
1247,1482
6904,1482
7836,1482
4717,1482
7848,1482
6608,1482
2914,1482
3952,1482
1802,1482
2450,1482
6638,1482
5421,1482
4617,1482
4186,1482
3755,1482
5183,1482
5633,1482
3617,1482
1714,1481
5103,1481
7103,1481
6088,1481
